,sex,age,geo_niv_0,geo_niv_1,geo_niv_2,region,icd10_niv_0,icd10_nom_niv_0,icd10_niv_1,icd10_nom_niv_1,icd10_niv_2,icd10_nom_niv_2,icd10_niv_3,maladies,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994
1986,F,TOTAL,FR,FR8,FR83,Corse ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R96-R99,Causes inconnues ou non precisees de mortalite,47.96,40.14,24.38,36.95,26.72,24.6,14.0,18.0,14.9,15.1,14.7,16.3,14.5,16.9,14.4,24.8,8.9,24.1,25.7,24.2,26.6,32.1
1987,F,TOTAL,,,FR91,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R96-R99,Causes inconnues ou non precisees de mortalite,: ,,,36.61,37.06,28.4,25.2,23.6,21.2,8.5,15.8,13.8,10.4,19.8,16.4,,,,,,,
1988,F,TOTAL,,,FR92,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R96-R99,Causes inconnues ou non precisees de mortalite,: ,,,251.4,16.62,20.3,31.1,15.0,12.2,16.0,20.8,10.9,14.4,10.1,18.5,,,,,,,
1989,F,TOTAL,,,FR93,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R96-R99,Causes inconnues ou non precisees de mortalite,: ,,,32.12,17.51,36.8,13.1,19.7,25.7,26.5,12.8,18.3,11.6,18.8,41.8,,,,,,,
1990,F,TOTAL,,,FR94,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R96-R99,Causes inconnues ou non precisees de mortalite,: ,,,18.98,9.79,7.1,6.9,7.4,6.8,4.9,5.8,3.6,4.4,2.6,3.7,,,,,,,
1991,F,TOTAL,FR,FR,FR,France,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,M,"Maladies du systeme osteo-articulaire, des muscles et du tissu conjonctif ",RHEUM_ARTHRO,Arthrite rhumatoede et osteo-arthrite ,1.21,1.3,1.3,1.37,1.31,1.3,1.3,1.5,1.5,1.4,1.6,1.5,1.7,1.8,1.8,,,,,,,
1992,F,TOTAL,FR,FR1,FR10,ile de France,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,M,"Maladies du systeme osteo-articulaire, des muscles et du tissu conjonctif ",RHEUM_ARTHRO,Arthrite rhumatoede et osteo-arthrite ,0.94,0.72,0.86,0.84,0.81,0.9,0.9,0.8,0.9,0.9,1.2,0.7,0.9,1.0,1.0,1.0,0.7,1.0,0.8,0.7,0.6,0.9
1993,F,TOTAL,FR,FR2,FR21,Champagne-Ardenne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,M,"Maladies du systeme osteo-articulaire, des muscles et du tissu conjonctif ",RHEUM_ARTHRO,Arthrite rhumatoede et osteo-arthrite ,0.87,1.02,1.75,2.47,1.75,1.3,1.2,0.9,1.9,1.6,1.3,1.2,1.3,1.0,2.0,1.7,0.9,1.3,1.3,1.6,1.5,0.4
1994,F,TOTAL,FR,FR2,FR22,Picardie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,M,"Maladies du systeme osteo-articulaire, des muscles et du tissu conjonctif ",RHEUM_ARTHRO,Arthrite rhumatoede et osteo-arthrite ,0.61,1.42,1.52,0.61,0.81,0.7,2.0,1.6,1.4,1.2,1.3,1.5,1.8,1.5,2.2,1.9,1.9,1.4,1.3,1.1,1.3,1.5
1995,F,TOTAL,FR,FR2,FR23,Haute-Normandie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,M,"Maladies du systeme osteo-articulaire, des muscles et du tissu conjonctif ",RHEUM_ARTHRO,Arthrite rhumatoede et osteo-arthrite ,1.04,1.56,1.36,1.15,1.16,1.4,0.4,1.6,1.8,1.6,1.9,2.0,1.5,2.4,2.1,2.6,1.5,1.8,1.0,0.9,0.7,0.7
1996,F,TOTAL,FR,FR2,FR24,Centre  ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,M,"Maladies du systeme osteo-articulaire, des muscles et du tissu conjonctif ",RHEUM_ARTHRO,Arthrite rhumatoede et osteo-arthrite ,1.5,1.28,0.91,1.67,1.82,1.6,1.8,2.1,1.5,1.5,1.6,1.9,1.6,1.5,2.1,1.7,1.1,2.2,1.4,1.6,1.5,2.2
1997,F,TOTAL,FR,FR2,FR25,Basse-Normandie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,M,"Maladies du systeme osteo-articulaire, des muscles et du tissu conjonctif ",RHEUM_ARTHRO,Arthrite rhumatoede et osteo-arthrite ,1.71,1.31,1.18,1.97,0.92,2.1,2.1,2.2,2.0,2.3,1.2,1.5,1.6,1.8,1.8,1.5,1.6,1.8,1.8,1.2,1.4,2.2
1998,F,TOTAL,FR,FR2,FR26,Bourgogne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,M,"Maladies du systeme osteo-articulaire, des muscles et du tissu conjonctif ",RHEUM_ARTHRO,Arthrite rhumatoede et osteo-arthrite ,1.42,1.77,2.13,1.54,1.89,1.5,1.7,1.5,2.6,2.4,2.5,2.3,2.0,2.5,3.1,2.2,1.6,2.2,2.5,1.9,2.4,2.1
1999,F,TOTAL,FR,FR3,FR30,Nord - Pas-de-Calais ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,M,"Maladies du systeme osteo-articulaire, des muscles et du tissu conjonctif ",RHEUM_ARTHRO,Arthrite rhumatoede et osteo-arthrite ,0.95,1.19,1.34,1.53,1.39,1.4,1.0,1.8,1.6,1.3,1.8,1.6,2.0,1.9,1.6,1.5,2.0,1.5,1.3,1.4,1.6,1.4
2000,F,TOTAL,FR,FR4,FR41,Lorraine ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,M,"Maladies du systeme osteo-articulaire, des muscles et du tissu conjonctif ",RHEUM_ARTHRO,Arthrite rhumatoede et osteo-arthrite ,1.76,1.34,0.92,1.58,1.74,2.0,1.3,1.6,1.7,1.7,2.3,1.6,2.4,2.4,1.6,2.6,2.4,1.9,1.4,1.7,2.0,1.5
2001,F,TOTAL,FR,FR4,FR42,Alsace ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,M,"Maladies du systeme osteo-articulaire, des muscles et du tissu conjonctif ",RHEUM_ARTHRO,Arthrite rhumatoede et osteo-arthrite ,1.76,1.04,1.57,1.47,1.9,1.2,1.7,1.8,2.2,1.6,1.3,2.2,2.2,2.2,2.6,2.6,1.6,2.4,1.6,2.4,2.1,1.2
2002,F,TOTAL,FR,FR4,FR43,Franche-Comte ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,M,"Maladies du systeme osteo-articulaire, des muscles et du tissu conjonctif ",RHEUM_ARTHRO,Arthrite rhumatoede et osteo-arthrite ,1.17,0.83,2.0,1.17,1.67,0.7,2.0,2.0,2.0,1.2,2.1,1.5,2.1,1.6,1.2,2.1,2.1,0.9,1.9,2.5,1.9,1.6
2003,F,TOTAL,FR,FR5,FR51,Pays de la Loire ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,M,"Maladies du systeme osteo-articulaire, des muscles et du tissu conjonctif ",RHEUM_ARTHRO,Arthrite rhumatoede et osteo-arthrite ,1.36,1.26,2.07,1.23,0.97,1.1,1.2,1.8,1.6,1.3,1.4,1.4,2.0,2.3,1.4,1.6,1.3,1.8,1.3,1.3,1.6,1.4
2004,F,TOTAL,FR,FR5,FR52,Bretagne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,M,"Maladies du systeme osteo-articulaire, des muscles et du tissu conjonctif ",RHEUM_ARTHRO,Arthrite rhumatoede et osteo-arthrite ,1.41,1.72,1.31,1.44,1.57,1.5,2.4,1.8,1.4,1.8,2.0,1.8,2.4,3.0,2.5,2.3,2.6,2.1,1.8,1.3,2.0,2.2
2005,F,TOTAL,FR,FR5,FR53,Poitou-Charentes ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,M,"Maladies du systeme osteo-articulaire, des muscles et du tissu conjonctif ",RHEUM_ARTHRO,Arthrite rhumatoede et osteo-arthrite ,1.4,1.83,1.51,1.41,0.98,1.0,1.5,1.4,1.2,1.5,0.9,2.1,2.6,1.2,2.4,2.6,0.7,1.5,1.3,2.2,1.4,0.6
2006,F,TOTAL,FR,FR6,FR61,Aquitaine ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,M,"Maladies du systeme osteo-articulaire, des muscles et du tissu conjonctif ",RHEUM_ARTHRO,Arthrite rhumatoede et osteo-arthrite ,1.25,1.49,1.86,1.52,1.24,1.1,1.1,2.1,1.3,1.1,1.3,1.2,1.4,1.9,1.8,1.9,1.3,1.3,1.8,1.5,1.2,1.3
2007,F,TOTAL,FR,FR6,FR62,Midi-Pyrenees ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,M,"Maladies du systeme osteo-articulaire, des muscles et du tissu conjonctif ",RHEUM_ARTHRO,Arthrite rhumatoede et osteo-arthrite ,1.23,1.43,0.92,2.26,1.81,1.4,2.0,1.7,1.7,1.7,1.8,1.3,2.6,2.1,2.2,1.8,1.8,1.6,1.5,1.6,1.0,1.1
2008,F,TOTAL,FR,FR6,FR63,Limousin ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,M,"Maladies du systeme osteo-articulaire, des muscles et du tissu conjonctif ",RHEUM_ARTHRO,Arthrite rhumatoede et osteo-arthrite ,2.1,2.36,0.79,1.57,1.3,2.3,2.1,2.1,3.7,1.1,1.3,1.9,2.1,3.5,3.0,2.4,4.6,2.7,1.6,0.3,1.4,1.6
2009,F,TOTAL,FR,FR7,FR71,Rhone-Alpes ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,M,"Maladies du systeme osteo-articulaire, des muscles et du tissu conjonctif ",RHEUM_ARTHRO,Arthrite rhumatoede et osteo-arthrite ,1.1,1.59,1.61,1.68,1.58,1.3,1.7,1.4,1.9,1.0,1.9,1.8,1.7,2.1,2.7,1.9,1.7,1.5,1.5,1.3,1.6,1.4
2010,F,TOTAL,FR,FR7,FR72,Auvergne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,M,"Maladies du systeme osteo-articulaire, des muscles et du tissu conjonctif ",RHEUM_ARTHRO,Arthrite rhumatoede et osteo-arthrite ,1.85,2.71,1.0,1.72,2.01,2.7,1.7,2.5,3.3,2.6,2.8,2.3,2.6,3.4,3.8,2.8,3.4,1.6,1.3,1.8,2.4,1.2
2011,F,TOTAL,FR,FR8,FR81,Languedoc-Roussillon ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,M,"Maladies du systeme osteo-articulaire, des muscles et du tissu conjonctif ",RHEUM_ARTHRO,Arthrite rhumatoede et osteo-arthrite ,1.79,0.97,1.68,1.77,2.0,0.9,1.0,1.8,0.9,1.7,1.7,1.7,1.4,2.1,1.9,2.6,2.6,2.0,1.2,1.4,1.5,1.8
2012,F,TOTAL,FR,FR8,FR82,Provence-Alpes-Cote d'Azur ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,M,"Maladies du systeme osteo-articulaire, des muscles et du tissu conjonctif ",RHEUM_ARTHRO,Arthrite rhumatoede et osteo-arthrite ,0.96,1.54,1.24,1.28,1.05,1.1,0.9,1.6,0.9,1.3,1.6,1.5,2.2,1.7,1.4,2.0,1.3,1.3,1.3,1.0,1.3,1.1
2013,F,TOTAL,FR,FR8,FR83,Corse ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,M,"Maladies du systeme osteo-articulaire, des muscles et du tissu conjonctif ",RHEUM_ARTHRO,Arthrite rhumatoede et osteo-arthrite ,1.18,1.8,1.22,1.85,2.49,1.3,1.9,0.6,1.3,3.9,0.7,4.1,2.8,2.1,,5.1,0.7,1.5,,,,0.8
2014,F,TOTAL,,,FR91,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,M,"Maladies du systeme osteo-articulaire, des muscles et du tissu conjonctif ",RHEUM_ARTHRO,Arthrite rhumatoede et osteo-arthrite ,: ,,,0.85,,1.3,,0.8,1.3,0.4,0.9,0.9,1.7,,0.4,,,,,,,
2015,F,TOTAL,,,FR92,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,M,"Maladies du systeme osteo-articulaire, des muscles et du tissu conjonctif ",RHEUM_ARTHRO,Arthrite rhumatoede et osteo-arthrite ,: ,,,0.48,0.47,1.4,1.4,1.4,1.9,0.5,0.5,1.0,,0.5,,,,,,,,
2016,F,TOTAL,,,FR93,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,M,"Maladies du systeme osteo-articulaire, des muscles et du tissu conjonctif ",RHEUM_ARTHRO,Arthrite rhumatoede et osteo-arthrite ,: ,,,0.82,0.83,,,0.9,,,,,1.1,,,,,,,,,
2017,F,TOTAL,,,FR94,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,M,"Maladies du systeme osteo-articulaire, des muscles et du tissu conjonctif ",RHEUM_ARTHRO,Arthrite rhumatoede et osteo-arthrite ,: ,,,0.69,0.47,0.9,0.7,0.7,,1.0,0.8,1.0,0.3,0.5,,,,,,,,
2018,F,TOTAL,FR,FR,FR,France,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R_OTH,Autres symptemes. signes et resultats anormaux d'examens cliniques et de laboratoire ,51.27,45.93,44.61,46.38,42.81,43.2,43.2,43.4,42.1,40.9,42.5,40.6,50.0,45.3,42.8,,,,,,,
2019,F,TOTAL,FR,FR1,FR10,ile de France,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R_OTH,Autres symptemes. signes et resultats anormaux d'examens cliniques et de laboratoire ,33.9,29.77,32.07,32.52,30.95,32.0,32.6,33.4,31.6,30.3,31.1,29.9,43.4,34.6,34.9,32.6,37.0,34.7,35.0,35.9,35.7,34.5
2020,F,TOTAL,FR,FR2,FR21,Champagne-Ardenne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R_OTH,Autres symptemes. signes et resultats anormaux d'examens cliniques et de laboratoire ,64.87,59.36,59.99,62.16,51.16,56.1,56.4,43.0,49.8,52.9,43.8,48.2,60.3,52.9,47.9,49.7,53.4,42.7,48.7,55.7,48.1,46.1
2021,F,TOTAL,FR,FR2,FR22,Picardie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R_OTH,Autres symptemes. signes et resultats anormaux d'examens cliniques et de laboratoire ,59.95,52.8,52.85,56.18,49.07,48.7,42.8,51.8,48.1,45.2,45.9,48.1,54.5,51.8,44.1,37.1,42.1,43.7,40.0,46.6,41.8,36.3
2022,F,TOTAL,FR,FR2,FR23,Haute-Normandie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R_OTH,Autres symptemes. signes et resultats anormaux d'examens cliniques et de laboratoire ,42.53,36.92,34.2,30.59,31.93,32.6,30.6,34.0,31.6,34.1,36.3,32.4,38.5,32.3,31.2,31.0,36.8,33.1,32.8,41.5,33.2,27.0
2023,F,TOTAL,FR,FR2,FR24,Centre  ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R_OTH,Autres symptemes. signes et resultats anormaux d'examens cliniques et de laboratoire ,70.93,62.14,57.53,64.05,57.11,60.9,59.5,56.0,51.8,49.1,53.0,51.0,70.1,59.4,57.6,50.9,60.9,53.2,58.3,57.3,53.8,50.6
2024,F,TOTAL,FR,FR2,FR25,Basse-Normandie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R_OTH,Autres symptemes. signes et resultats anormaux d'examens cliniques et de laboratoire ,61.95,58.52,56.17,59.2,52.95,49.1,47.7,54.4,51.9,44.8,49.5,45.8,51.3,52.8,48.1,43.5,44.4,39.8,51.8,46.7,43.4,42.8
2025,F,TOTAL,FR,FR2,FR26,Bourgogne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R_OTH,Autres symptemes. signes et resultats anormaux d'examens cliniques et de laboratoire ,67.41,54.73,54.23,55.48,53.41,48.7,50.1,52.6,50.9,47.5,48.2,46.3,56.1,54.5,49.4,46.7,55.9,50.7,56.5,57.9,53.9,49.6
2026,F,TOTAL,FR,FR3,FR30,Nord - Pas-de-Calais ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R_OTH,Autres symptemes. signes et resultats anormaux d'examens cliniques et de laboratoire ,41.19,33.87,35.6,34.37,30.97,34.1,31.0,33.7,33.5,32.0,34.6,32.9,39.0,37.8,34.5,32.2,42.4,33.8,36.2,37.1,35.4,32.3
2027,F,TOTAL,FR,FR4,FR41,Lorraine ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R_OTH,Autres symptemes. signes et resultats anormaux d'examens cliniques et de laboratoire ,58.7,48.67,47.6,48.55,45.53,43.2,39.7,41.7,41.6,38.7,40.3,36.7,43.7,35.6,36.1,30.3,36.4,33.4,36.6,37.7,37.2,35.1
2028,F,TOTAL,FR,FR4,FR42,Alsace ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R_OTH,Autres symptemes. signes et resultats anormaux d'examens cliniques et de laboratoire ,35.78,30.9,32.87,34.1,27.91,23.9,25.6,26.3,25.2,21.6,23.1,20.3,26.4,27.2,21.8,25.4,30.2,23.9,27.5,28.0,27.9,25.5
2029,F,TOTAL,FR,FR4,FR43,Franche-Comte ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R_OTH,Autres symptemes. signes et resultats anormaux d'examens cliniques et de laboratoire ,48.33,43.21,37.87,41.27,36.84,36.4,39.9,34.4,39.1,34.3,34.8,31.7,35.3,35.9,35.2,33.3,42.6,38.3,40.1,41.9,32.2,36.4
2030,F,TOTAL,FR,FR5,FR51,Pays de la Loire ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R_OTH,Autres symptemes. signes et resultats anormaux d'examens cliniques et de laboratoire ,53.78,42.03,44.84,47.22,42.37,40.2,42.9,40.9,44.4,41.2,42.0,42.4,45.3,45.0,43.8,37.6,47.9,45.7,48.0,47.4,48.8,42.2
2031,F,TOTAL,FR,FR5,FR52,Bretagne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R_OTH,Autres symptemes. signes et resultats anormaux d'examens cliniques et de laboratoire ,57.54,53.14,51.81,52.68,50.02,51.6,48.9,49.4,47.6,47.7,46.2,44.3,55.2,45.0,41.5,44.3,48.5,44.0,51.6,49.0,52.1,47.0
2032,F,TOTAL,FR,FR5,FR53,Poitou-Charentes ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R_OTH,Autres symptemes. signes et resultats anormaux d'examens cliniques et de laboratoire ,66.64,64.87,67.01,60.41,62.06,65.6,59.9,56.3,57.1,53.7,56.2,57.4,71.0,58.6,53.5,54.2,65.5,57.0,60.2,57.8,55.6,55.9
2033,F,TOTAL,FR,FR6,FR61,Aquitaine ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R_OTH,Autres symptemes. signes et resultats anormaux d'examens cliniques et de laboratoire ,69.43,61.19,60.51,59.37,52.39,49.3,54.3,51.6,51.9,51.2,54.6,52.9,61.2,59.5,57.8,62.5,63.5,62.5,58.4,57.1,59.9,58.8
2034,F,TOTAL,FR,FR6,FR62,Midi-Pyrenees ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R_OTH,Autres symptemes. signes et resultats anormaux d'examens cliniques et de laboratoire ,58.82,53.91,48.23,55.38,49.84,48.9,51.4,50.9,45.6,45.5,50.8,44.5,49.4,48.9,44.6,46.3,53.8,53.2,55.3,58.5,55.2,53.5
2035,F,TOTAL,FR,FR6,FR63,Limousin ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R_OTH,Autres symptemes. signes et resultats anormaux d'examens cliniques et de laboratoire ,77.1,74.75,70.76,82.14,82.2,60.7,68.2,64.1,55.9,56.6,56.0,50.1,67.2,59.1,57.7,55.0,67.9,69.3,68.3,71.2,65.4,61.5
2036,F,TOTAL,FR,FR7,FR71,Rhone-Alpes ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R_OTH,Autres symptemes. signes et resultats anormaux d'examens cliniques et de laboratoire ,34.59,33.68,33.84,38.1,31.39,33.2,32.2,32.8,30.2,32.5,31.5,32.4,38.8,37.2,34.1,35.5,39.0,37.0,35.3,34.3,37.7,34.3
2037,F,TOTAL,FR,FR7,FR72,Auvergne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R_OTH,Autres symptemes. signes et resultats anormaux d'examens cliniques et de laboratoire ,61.74,56.83,45.87,50.96,43.18,45.3,48.4,50.5,44.5,43.6,49.5,42.6,50.5,49.3,50.1,42.6,56.9,55.4,61.9,64.1,60.8,52.2
2038,F,TOTAL,FR,FR8,FR81,Languedoc-Roussillon ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R_OTH,Autres symptemes. signes et resultats anormaux d'examens cliniques et de laboratoire ,61.21,53.37,58.2,55.32,50.12,50.8,50.2,51.2,50.6,50.2,50.9,47.6,59.8,56.6,54.9,45.2,65.4,59.3,56.8,58.1,52.9,52.0
2039,F,TOTAL,FR,FR8,FR82,Provence-Alpes-Cote d'Azur ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R_OTH,Autres symptemes. signes et resultats anormaux d'examens cliniques et de laboratoire ,71.51,66.52,62.0,67.89,59.3,61.6,64.3,63.6,62.2,60.0,65.5,61.9,74.3,67.9,62.0,64.1,77.2,70.6,75.8,67.3,70.4,69.4
2040,F,TOTAL,FR,FR8,FR83,Corse ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R_OTH,Autres symptemes. signes et resultats anormaux d'examens cliniques et de laboratoire ,64.54,71.3,54.25,58.51,68.34,68.0,66.2,56.5,57.7,67.6,66.7,57.7,78.1,69.7,77.5,49.0,68.4,82.7,92.8,88.5,75.9,80.9
2041,F,TOTAL,,,FR91,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R_OTH,Autres symptemes. signes et resultats anormaux d'examens cliniques et de laboratoire ,: ,,,35.76,34.95,44.3,37.4,31.2,31.4,30.7,35.9,29.7,34.4,31.2,26.2,,,,,,,
2042,F,TOTAL,,,FR92,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R_OTH,Autres symptemes. signes et resultats anormaux d'examens cliniques et de laboratoire ,: ,,,24.42,40.37,39.7,43.3,56.8,46.5,41.9,37.3,35.7,38.8,39.6,35.1,,,,,,,
2043,F,TOTAL,,,FR93,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R_OTH,Autres symptemes. signes et resultats anormaux d'examens cliniques et de laboratoire ,: ,,,9.88,11.67,18.0,10.5,16.1,11.0,9.5,22.6,12.2,27.5,15.5,13.9,,,,,,,
2044,F,TOTAL,,,FR94,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,R,"Symptemes, signes et resultats anormaux d'examens cliniques et de laboratoire, non classes ailleurs ",R_OTH,Autres symptemes. signes et resultats anormaux d'examens cliniques et de laboratoire ,: ,,,14.35,16.32,15.5,16.8,15.8,18.2,17.5,19.3,17.5,19.6,19.4,16.8,,,,,,,
