;unit;sex;age;geo_niv_0;geo_niv_1;geo_niv_2;region;icd10_niv_0;icd10_nom_niv_0;icd10_niv_1;icd10_nom_niv_1;icd10_niv_2;icd10_nom_niv_2;icd10_niv_3;maladies;2015;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000;1999;1998;1997;1996;1995;1994
10659;RT;F;TOTAL;FR;FR7;FR71;Rhone-Alpes ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F;Troubles mentaux et du comportement ;39.11;36.72;36.45;35.47;30.77;28.3;29.2;29.7;26.1;27.3;28.3;28.2;34;32.7;32.9;30.7;28.2;26;24.8;23.7;22.4;23.4
10660;RT;F;TOTAL;FR;FR7;FR72;Auvergne ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F;Troubles mentaux et du comportement ;65.86;56.12;56.16;60.55;48.91;52.6;51.1;54.1;48.7;48.1;50.6;42.9;49.5;48.9;46.1;47.9;48.2;44.5;45.4;38.9;35.9;38.3
10661;RT;F;TOTAL;FR;FR8;FR81;Languedoc-Roussillon ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F;Troubles mentaux et du comportement ;43.58;42.61;41.3;40.52;36.3;29.5;32.3;28.6;27;28.7;30.3;27.3;34;34.3;32.5;33.7;31.2;29.9;27.5;24.7;25.4;25
10662;RT;F;TOTAL;FR;FR8;FR82;Provence-Alpes-Cote d'Azur ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F;Troubles mentaux et du comportement ;54.02;46.06;45.05;49.42;37.82;34.2;34.5;32.4;32.1;30.2;34.1;29.1;36.3;35.9;35.8;32;31.3;29.5;23.9;25;23.4;24.4
10663;RT;F;TOTAL;FR;FR8;FR83;Corse ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F;Troubles mentaux et du comportement ;24.28;35.95;24.38;26.48;33.55;36.5;20.4;30.8;24.6;21.7;20.7;30.6;24.9;28.9;24.4;24.1;16.4;21.1;18.9;17.4;21.3;22.1
10664;RT;F;TOTAL;#N/A;#N/A;FR91;#N/A;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F;Troubles mentaux et du comportement ;: ;: ;: ;11.49;13.48;12.9;8.4;8.4;6.8;9.4;6;9;7.8;8.3;11.5;: ;: ;: ;: ;: ;: ;:
10665;RT;F;TOTAL;#N/A;#N/A;FR92;#N/A;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F;Troubles mentaux et du comportement ;: ;: ;: ;11.01;14.72;12.7;13.7;7.5;10.8;6.6;10.4;9.5;12.5;7.7;8.8;: ;: ;: ;: ;: ;: ;:
10666;RT;F;TOTAL;#N/A;#N/A;FR93;#N/A;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F;Troubles mentaux et du comportement ;: ;: ;: ;5.77;2.5;6;4.4;2.7;5.5;4.7;2.9;5.1;2.1;6.6;5.8;: ;: ;: ;: ;: ;: ;:
10667;RT;F;TOTAL;#N/A;#N/A;FR94;#N/A;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F;Troubles mentaux et du comportement ;: ;: ;: ;12.73;10.02;8.5;9.7;7.9;8.5;11.3;11.3;8.1;10.6;10.2;8.8;: ;: ;: ;: ;: ;: ;:
10903;RT;F;TOTAL;FR;FR;FR;France;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F01_F03;Demence;37.08;32.76;31.95;31.08;27.07;23.8;23.9;23.4;23;23;24;22.5;28.2;26.7;26.5;: ;: ;: ;: ;: ;: ;:
10904;RT;F;TOTAL;FR;FR1;FR10;ile de France;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F01_F03;Demence;26;23.38;22.93;22.84;19.66;17;15.8;15.4;14.9;14.9;15.3;15.2;18.3;18.3;18;16.3;8.8;9.7;9.9;10.1;9.2;9.8
10905;RT;F;TOTAL;FR;FR2;FR21;Champagne-Ardenne ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F01_F03;Demence;36.65;27.06;27.96;27.95;27.25;21.6;25.5;24.8;25.6;23.6;23.6;22.3;26.9;24.8;29.4;28.6;17.8;20.4;14.7;14;15.7;16.7
10906;RT;F;TOTAL;FR;FR2;FR22;Picardie ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F01_F03;Demence;33.51;30.34;33.58;33.32;26.88;21.4;21.9;25;23.4;22.7;20.8;22.2;27.2;27.9;26.5;28.3;19;18.8;16.9;15.9;15.7;15.4
10907;RT;F;TOTAL;FR;FR2;FR23;Haute-Normandie ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F01_F03;Demence;50.64;42.24;41.94;41.07;36.24;31.8;30.2;31.2;36.4;33.5;40.3;30.7;40.1;40.3;35.7;30.2;16;20.6;18.5;20.7;19;19.2
10908;RT;F;TOTAL;FR;FR2;FR24;Centre  ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F01_F03;Demence;40.8;38.94;43.56;37.93;33.11;31.3;29.4;30.3;27.2;30.8;27.2;26.2;33;30.5;30.4;33.6;20.8;19.3;20.9;20.8;20.4;20.3
10909;RT;F;TOTAL;FR;FR2;FR25;Basse-Normandie ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F01_F03;Demence;35.04;30.44;28.74;27.57;26.67;22.9;21.2;25.1;23.7;25;28.2;24.7;27.4;25.9;29;32.6;17.6;19.1;18.7;16.7;18.9;20.6
10910;RT;F;TOTAL;FR;FR2;FR26;Bourgogne ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F01_F03;Demence;50.97;41.72;41.56;39.98;34.86;30;30.9;33.9;26.8;31.4;33.8;27.3;36.6;35.1;36.8;32.9;22.5;26.7;20.9;20.5;26.9;21.1
10911;RT;F;TOTAL;FR;FR3;FR30;Nord - Pas-de-Calais ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F01_F03;Demence;36.16;30.4;30.59;27.31;23.56;19.8;17.9;19.8;19.4;20.1;20.1;19.2;23;20.6;22.4;20.2;12.8;15.5;15.3;12.7;15.3;14.8
10912;RT;F;TOTAL;FR;FR4;FR41;Lorraine ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F01_F03;Demence;50.17;43.32;37.94;36;32.48;28.9;31.4;26.6;29.9;30.2;31.5;30.9;35.1;36.8;35.7;36;19.1;21.3;21.6;20.2;22.1;18.1
10913;RT;F;TOTAL;FR;FR4;FR42;Alsace ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F01_F03;Demence;41.38;35.69;35.59;34.63;32.02;27.8;30.2;31.9;29.1;31.2;30.6;28.5;41.2;33.7;34.8;37.1;25.2;20.4;25;22.6;26.1;24.8
10914;RT;F;TOTAL;FR;FR4;FR43;Franche-Comte ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F01_F03;Demence;51.17;40.37;43.21;41.77;34.33;27;30.3;27;27.5;27.6;29.1;27.9;35.4;30.9;27.9;31.2;22;19.9;20.8;20.3;21.8;21.1
10915;RT;F;TOTAL;FR;FR5;FR51;Pays de la Loire ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F01_F03;Demence;35.54;30.44;29.29;27.16;25.5;24.7;24.4;21.5;22.3;22.4;25.2;20.4;26.7;24.9;26.2;26.7;15.6;15.1;16.5;14.5;15.3;15.4
10916;RT;F;TOTAL;FR;FR5;FR52;Bretagne ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F01_F03;Demence;43.09;38.8;38.58;38.36;29.77;26.8;28.5;28.6;30.3;28.9;28.1;32.8;35.9;35;32.1;32.1;20.8;18.1;18.9;21;19.5;17.7
10917;RT;F;TOTAL;FR;FR5;FR53;Poitou-Charentes ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F01_F03;Demence;50.44;43;42.8;37.96;33.97;30.3;31.3;25.4;24.1;23.9;22.9;24.4;33.2;27.2;27.5;33.9;18.4;15.1;17.7;20.4;18.1;19.9
10918;RT;F;TOTAL;FR;FR6;FR61;Aquitaine ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F01_F03;Demence;42.64;36.66;33.36;31.61;27.7;24.9;24;22.7;23.4;24.1;24.4;26.6;33.1;27.9;29.5;31.1;20.1;19.2;22.6;20.9;20.4;21.3
10919;RT;F;TOTAL;FR;FR6;FR62;Midi-Pyrenees ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F01_F03;Demence;31.99;28.55;30.21;26.69;24.15;23.1;23.3;21.3;24;23.1;25.2;22.9;31.8;30;29;31.7;23;21.3;19.2;20.5;20;18.5
10920;RT;F;TOTAL;FR;FR6;FR63;Limousin ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F01_F03;Demence;63.47;58.75;49.53;56.24;53.5;49.6;55.9;52.4;49.4;43.7;53.3;44.3;67.5;49.7;46.9;50.9;39.6;35.3;29.8;30.3;32.4;30.5
10921;RT;F;TOTAL;FR;FR7;FR71;Rhone-Alpes ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F01_F03;Demence;32.02;30.28;29.68;29.37;24.5;21.5;22.1;22.9;19.9;20.8;22;20.6;26.4;25.3;24.7;23.1;14.4;15.4;14.7;14.4;14.2;15.4
10922;RT;F;TOTAL;FR;FR7;FR72;Auvergne ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F01_F03;Demence;54.48;46.29;46.73;49.24;40.59;42.4;39.6;43;38.3;38.8;41.7;32.5;39.4;37.7;36.5;38.9;26.8;26.7;27.8;23.6;23;27.4
10923;RT;F;TOTAL;FR;FR8;FR81;Languedoc-Roussillon ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F01_F03;Demence;37.32;36.09;34.92;33.08;30.5;22.1;24.9;22.7;22.2;21.9;21.8;21.5;26.9;28.4;25.8;27.2;20;19;18.5;18.1;19;17.7
10924;RT;F;TOTAL;FR;FR8;FR82;Provence-Alpes-Cote d'Azur ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F01_F03;Demence;46.52;38.98;37.23;40.89;31.36;27;27.8;25.5;26;24;27.7;23.2;29.6;29.3;29.6;26.4;18.4;19.8;16.2;17.2;16.3;17.2
10925;RT;F;TOTAL;FR;FR8;FR83;Corse ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F01_F03;Demence;19.54;32.35;20.72;21.56;26.1;32.1;14.6;23.8;20.7;19;14.7;22.4;19.4;20.4;17.9;19.7;11.2;18;15.1;15.1;13.7;13
10926;RT;F;TOTAL;#N/A;#N/A;FR91;#N/A;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F01_F03;Demence;: ;: ;: ;6.81;9.26;8.8;5.5;4.6;3.4;5.1;1.7;4.7;4.8;4.8;7.1;: ;: ;: ;: ;: ;: ;:
10927;RT;F;TOTAL;#N/A;#N/A;FR92;#N/A;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F01_F03;Demence;: ;: ;: ;10.06;9.97;7.1;10.4;5.6;8.9;3.8;8;8.1;8.1;5.8;6.3;: ;: ;: ;: ;: ;: ;:
10928;RT;F;TOTAL;#N/A;#N/A;FR93;#N/A;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F01_F03;Demence;: ;: ;: ;4.94;1.67;3.4;4.4;1.8;3.7;3.8;2;5.1;1.1;3.3;2.3;: ;: ;: ;: ;: ;: ;:
10929;RT;F;TOTAL;#N/A;#N/A;FR94;#N/A;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F01_F03;Demence;: ;: ;: ;9.03;7.23;5.9;5;5;5.1;6.7;6;2.8;5.2;5;4;: ;: ;: ;: ;: ;: ;:
11182;RT;F;TOTAL;FR;FR;FR;France;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F10;Troubles mentaux et du comportement lies e l'utilisation d'alcool;1.47;1.4;1.48;1.72;1.8;1.8;1.9;1.9;1.8;1.8;2;1.8;2;2;1.9;: ;: ;: ;: ;: ;: ;:
11183;RT;F;TOTAL;FR;FR1;FR10;ile de France;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F10;Troubles mentaux et du comportement lies e l'utilisation d'alcool;1.15;0.88;1.08;1.23;1.43;1.4;1.2;1.1;1.4;1.5;1.5;1.6;1.9;1.5;2;1.9;1.4;1.5;1.3;1;1.4;2.1
11184;RT;F;TOTAL;FR;FR2;FR21;Champagne-Ardenne ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F10;Troubles mentaux et du comportement lies e l'utilisation d'alcool;1.89;1.89;2.62;2.62;1.75;3.1;2.5;1.7;2.9;2.5;4.2;3.5;2.3;2.2;2.2;2.2;1.8;1.3;2.3;2.2;2.2;2.3
11185;RT;F;TOTAL;FR;FR2;FR22;Picardie ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F10;Troubles mentaux et du comportement lies e l'utilisation d'alcool;2.02;1.31;2.03;2.03;2.75;2.4;1.6;2.7;3;1.5;2.6;1.7;2.8;2.2;2.1;2.5;2.9;3;2.4;1.9;2.1;2.2
11186;RT;F;TOTAL;FR;FR2;FR23;Haute-Normandie ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F10;Troubles mentaux et du comportement lies e l'utilisation d'alcool;1.66;1.77;1.78;2.2;2.84;2.3;3;1.8;2.3;2.8;3.4;1.8;3.7;3.1;3;2.4;2.7;2.6;2.7;1.6;2.2;3.1
11187;RT;F;TOTAL;FR;FR2;FR24;Centre  ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F10;Troubles mentaux et du comportement lies e l'utilisation d'alcool;1.95;2.18;1.96;1.67;2.2;2.4;2.2;2.9;2.3;1.7;1.8;1.9;3.1;2.6;1.7;2;2.6;3;1.8;1.4;1.8;2.6
11188;RT;F;TOTAL;FR;FR2;FR25;Basse-Normandie ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F10;Troubles mentaux et du comportement lies e l'utilisation d'alcool;1.71;1.44;2.36;1.97;1.71;1.7;2.1;2.8;2.6;1.7;2.1;2.4;2.4;2.4;2.4;2.7;3.3;1.9;0.8;1.9;1.5;2.4
11189;RT;F;TOTAL;FR;FR2;FR26;Bourgogne ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F10;Troubles mentaux et du comportement lies e l'utilisation d'alcool;1.42;1.77;2.13;2.25;2.36;2.6;2.6;2.2;1.9;1.9;2.6;2.3;1.6;1.7;1.9;1.9;2.4;2.3;1.6;2.4;1;2.1
11190;RT;F;TOTAL;FR;FR3;FR30;Nord - Pas-de-Calais ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F10;Troubles mentaux et du comportement lies e l'utilisation d'alcool;1.94;1.95;2.58;2.58;3.06;2.4;3;3.9;3.4;3.6;3.4;2.6;3.7;3.1;3.1;4.5;3.7;3.4;2.8;3.8;3.4;3.8
11191;RT;F;TOTAL;FR;FR4;FR41;Lorraine ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F10;Troubles mentaux et du comportement lies e l'utilisation d'alcool;1.25;1.5;1.5;2.16;2.16;2.2;2.7;1.8;1.7;1.6;1.3;2.1;3.1;2.1;1.5;2;1.9;1.5;2;1.4;1.7;1.4
11192;RT;F;TOTAL;FR;FR4;FR42;Alsace ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F10;Troubles mentaux et du comportement lies e l'utilisation d'alcool;1.04;1.25;1.05;1.57;1.37;1.5;1.5;1.3;2.2;1.4;1.4;1.4;1.5;1.3;1.3;1.8;0.8;1.7;0.9;0.6;0.9;1.5
11193;RT;F;TOTAL;FR;FR4;FR43;Franche-Comte ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F10;Troubles mentaux et du comportement lies e l'utilisation d'alcool;1.5;0.67;0.83;1.17;0.5;1.7;2.7;1;1.4;2;1.7;1;1;1.4;1.6;1.6;2.5;1.2;0.9;0.9;1.4;1.2
11194;RT;F;TOTAL;FR;FR5;FR51;Pays de la Loire ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F10;Troubles mentaux et du comportement lies e l'utilisation d'alcool;1.52;1.42;2.07;1.98;1.78;1.8;1.6;1.4;1.7;1.9;1.5;2;2;1.6;1.7;1.6;1.9;1.3;1.2;1.7;1.5;1.6
11195;RT;F;TOTAL;FR;FR5;FR52;Bretagne ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F10;Troubles mentaux et du comportement lies e l'utilisation d'alcool;2.06;2.55;1.91;3.78;2.83;3.2;2.5;3.5;3;2.1;3.8;2.7;3.1;3;3;3.3;2.3;3.1;2.4;3.3;3.4;2.5
11196;RT;F;TOTAL;FR;FR5;FR53;Poitou-Charentes ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F10;Troubles mentaux et du comportement lies e l'utilisation d'alcool;2.36;1.08;1.51;2.82;1.85;1.6;2.6;2.4;2;1.5;1.5;2.3;1.6;2.9;1.4;1.6;1.9;2;1.8;1.9;2;1
11197;RT;F;TOTAL;FR;FR6;FR61;Aquitaine ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F10;Troubles mentaux et du comportement lies e l'utilisation d'alcool;1.6;1.38;1.1;1.17;2.47;1.4;1.6;1.9;1.6;1.7;1.5;1.4;1.3;1.5;0.9;1.8;2;1.5;1.7;1.5;1.1;1.7
11198;RT;F;TOTAL;FR;FR6;FR62;Midi-Pyrenees ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F10;Troubles mentaux et du comportement lies e l'utilisation d'alcool;0.97;0.59;1.12;0.86;1.54;1.3;1.1;1.2;1.2;0.7;1.8;0.9;0.7;2;1.1;1.3;0.9;1.4;0.8;0.8;1;1.1
11199;RT;F;TOTAL;FR;FR6;FR63;Limousin ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F10;Troubles mentaux et du comportement lies e l'utilisation d'alcool;1.84;2.1;1.57;1.05;2.09;1.6;2.3;2.6;2.6;1.3;3.2;1.1;2.9;3;1.1;1.9;1.6;3;2.2;1.6;3.2;1.1
11200;RT;F;TOTAL;FR;FR7;FR71;Rhone-Alpes ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F10;Troubles mentaux et du comportement lies e l'utilisation d'alcool;0.89;1.08;1.09;0.92;1.05;1;1.5;1.5;0.9;1.4;1;1.4;1.3;1.4;1.3;1.4;1.1;1.2;1;1.2;0.9;1.1
11201;RT;F;TOTAL;FR;FR7;FR72;Auvergne ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F10;Troubles mentaux et du comportement lies e l'utilisation d'alcool;1.99;1.57;0.57;2.15;1.15;1.3;2.4;2.2;1.7;1.9;1.7;2.3;1.8;2.6;1.8;1.5;1.5;1.9;1.8;1.5;1.8;1.2
11202;RT;F;TOTAL;FR;FR8;FR81;Languedoc-Roussillon ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F10;Troubles mentaux et du comportement lies e l'utilisation d'alcool;1.65;1.6;0.84;1.42;1;1.4;2.1;1.3;1.2;2;2.4;1.6;1.7;1.9;1.9;1.2;1.5;1.4;1.3;1;1.1;1.3
11203;RT;F;TOTAL;FR;FR8;FR82;Provence-Alpes-Cote d'Azur ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F10;Troubles mentaux et du comportement lies e l'utilisation d'alcool;1.65;1.89;1.9;2.17;1.71;1.6;1.6;1.9;1.2;1.6;1.5;1.3;1.3;1.4;1.5;1.3;1.7;0.9;1.3;1.1;0.9;1.3
11204;RT;F;TOTAL;FR;FR8;FR83;Corse ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F10;Troubles mentaux et du comportement lies e l'utilisation d'alcool;1.18;: ;0.61;0.62;1.24;0.6;: ;3.2;1.3;: ;2;2;1.4;1.4;0.7;0.7;0.7;0.8;0.8;: ;2.3;0.8
11205;RT;F;TOTAL;#N/A;#N/A;FR91;#N/A;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F10;Troubles mentaux et du comportement lies e l'utilisation d'alcool;: ;: ;: ;0.85;0.84;1.3;0.8;0.8;1.7;1.7;0.9;1.7;1.3;1.3;0.9;: ;: ;: ;: ;: ;: ;:
11206;RT;F;TOTAL;#N/A;#N/A;FR92;#N/A;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F10;Troubles mentaux et du comportement lies e l'utilisation d'alcool;: ;: ;: ;: ;1.42;0.5;: ;0.5;0.5;0.9;1.4;1.4;1.4;0.5;1;: ;: ;: ;: ;: ;: ;:
11207;RT;F;TOTAL;#N/A;#N/A;FR94;#N/A;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F10;Troubles mentaux et du comportement lies e l'utilisation d'alcool;: ;: ;: ;2.78;1.17;1.9;2.8;1.9;2.7;3.2;3;2.5;3.4;3.7;3.2;: ;: ;: ;: ;: ;: ;:
11431;RT;F;TOTAL;FR;FR;FR;France;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F_OTH;Autres troubles mentaux et du comportement ;5.3;5;5.36;4.97;4.73;4.8;4.7;4.7;4.6;4.5;4.5;4.7;5.5;5;4.9;: ;: ;: ;: ;: ;: ;:
11432;RT;F;TOTAL;FR;FR1;FR10;ile de France;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F_OTH;Autres troubles mentaux et du comportement ;3.26;3.36;3.28;3.31;3.52;3.2;3;3.4;3.3;3.5;3.5;3.2;4.1;3.7;3.9;3.6;9.1;7;6.4;6.2;5.6;4.2
11433;RT;F;TOTAL;FR;FR2;FR21;Champagne-Ardenne ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F_OTH;Autres troubles mentaux et du comportement ;6.4;4.66;6.55;4.8;5.68;6.3;4.8;5.4;5.5;6.6;5.8;5.7;7;5.5;6.6;4.7;12;8.5;7.6;6.1;6.8;7.9
11434;RT;F;TOTAL;FR;FR2;FR22;Picardie ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F_OTH;Autres troubles mentaux et du comportement ;4.84;5.56;5.58;4.77;2.85;2.2;4.2;3.1;4.1;3.1;3.5;3.1;5.3;3.7;3.5;5.1;9.9;7.1;5.4;4.6;5;5.1
11435;RT;F;TOTAL;FR;FR2;FR23;Haute-Normandie ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F_OTH;Autres troubles mentaux et du comportement ;5.82;5.01;5.86;5.34;5.36;5.6;5.2;3.9;3.7;3.7;4.2;3.6;4.7;4.3;4.6;4.7;16;12.3;11.9;9.9;9.2;7.1
11436;RT;F;TOTAL;FR;FR2;FR24;Centre  ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F_OTH;Autres troubles mentaux et du comportement ;5.03;5.2;7.55;4.47;5.01;4.5;5.7;6.1;5.6;4.2;4.1;5.1;5.9;7.2;5.6;6;20.3;13.1;13.2;8.1;10.5;9.4
11437;RT;F;TOTAL;FR;FR2;FR25;Basse-Normandie ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F_OTH;Autres troubles mentaux et du comportement ;5.78;8.13;6.82;6.04;5.12;4.7;4.3;5.3;5.2;5.3;4.5;4.5;5.2;6.7;4.3;4.6;13.5;10;13.3;9;9.3;8.2
11438;RT;F;TOTAL;FR;FR2;FR26;Bourgogne ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;F;Troubles mentaux et du comportement ;F_OTH;Autres troubles mentaux et du comportement ;10.05;8.39;7.93;5.91;8.63;7.3;7.7;5.2;6.6;7.1;5.7;6.2;7.8;6.8;8.4;9;18.1;14.5;11.7;14.1;11.1;8.6
