,sex,age,geo_niv_0,geo_niv_1,nom_geo_niv_1,geo_niv_2,region,icd10_niv_0,icd10_nom_niv_1,icd10_niv_1,icd10_nom_niv_1.1,icd10_niv_2,icd10_nom_niv_2,icd10_niv_3,maladies,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994
524,F,TOTAL,FR,FR2,Bassin Parisien ,FR25,Basse-Normandie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I_OTH,Autres maladies de l'appareil circulatoire ,52.24,51.04,50.66,49.49,45.46,50.2,54.1,47.1,50.4,46.6,56.7,49.2,53.7,47.2,55.1,56.6,56.8,61.6,56.5,54.4,54.2,50.1
525,F,TOTAL,FR,FR2,Bassin Parisien ,FR26,Bourgogne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I_OTH,Autres maladies de l'appareil circulatoire ,57.71,54.49,59.8,59.97,58.13,62.1,59.3,61.1,62.7,57.6,63.3,62.4,62.0,66.4,63.9,65.3,69.2,64.5,65.7,65.2,69.5,62.7
526,F,TOTAL,FR,FR3,Nord - Pas-de-Calais ,FR30,Nord - Pas-de-Calais ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I_OTH,Autres maladies de l'appareil circulatoire ,42.18,41.66,40.94,42.63,42.34,47.7,46.1,46.6,49.7,47.9,49.7,48.5,52.3,50.3,50.7,49.4,50.3,50.3,46.6,50.5,49.0,49.3
527,F,TOTAL,FR,FR4,Est  ,FR41,Lorraine ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I_OTH,Autres maladies de l'appareil circulatoire ,51.68,51.26,48.43,48.88,49.43,51.7,49.8,54.7,52.6,60.1,53.5,55.4,58.2,63.8,61.8,58.4,59.2,60.1,57.3,53.9,53.2,50.1
528,F,TOTAL,FR,FR4,Est  ,FR42,Alsace ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I_OTH,Autres maladies de l'appareil circulatoire ,49.58,48.17,51.82,50.68,47.72,51.1,58.5,55.6,50.8,53.8,50.0,51.1,56.9,55.7,61.3,53.3,60.6,59.1,50.3,57.5,56.9,55.1
529,F,TOTAL,FR,FR4,Est  ,FR43,Franche-Comte ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I_OTH,Autres maladies de l'appareil circulatoire ,48.0,47.04,47.88,47.62,45.04,53.1,53.0,51.8,51.7,52.0,56.2,49.7,48.4,56.6,49.5,48.9,56.8,48.3,50.7,51.8,50.1,49.4
530,F,TOTAL,FR,FR5,Ouest  ,FR51,Pays de la Loire ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I_OTH,Autres maladies de l'appareil circulatoire ,41.13,37.81,42.24,37.0,39.46,41.1,40.5,41.8,45.1,44.5,43.8,41.9,52.9,48.4,50.2,50.3,51.0,49.6,46.9,47.8,48.9,46.1
531,F,TOTAL,FR,FR5,Ouest  ,FR52,Bretagne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I_OTH,Autres maladies de l'appareil circulatoire ,49.87,47.69,51.93,51.36,45.44,52.8,49.9,52.1,51.4,48.7,50.8,51.6,54.2,58.3,59.3,57.8,61.9,58.0,56.3,59.2,54.7,57.2
532,F,TOTAL,FR,FR5,Ouest  ,FR53,Poitou-Charentes ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I_OTH,Autres maladies de l'appareil circulatoire ,45.18,46.66,48.42,46.85,48.23,44.8,49.9,50.6,47.2,51.9,57.0,53.0,57.4,54.3,58.6,54.4,61.7,58.7,59.3,60.2,55.8,58.1
533,F,TOTAL,FR,FR6,Sud-Ouest  ,FR61,Aquitaine ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I_OTH,Autres maladies de l'appareil circulatoire ,42.87,45.1,43.8,44.88,42.31,49.7,47.1,49.8,50.8,46.1,51.4,48.9,55.2,56.4,57.8,52.8,57.2,56.4,61.5,59.8,58.3,58.4
534,F,TOTAL,FR,FR6,Sud-Ouest  ,FR62,Midi-Pyrenees ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I_OTH,Autres maladies de l'appareil circulatoire ,45.31,44.19,44.53,46.48,45.55,47.7,52.4,53.0,48.3,52.8,53.2,51.5,61.3,57.4,59.3,62.6,56.9,64.4,62.3,61.6,60.1,58.5
535,F,TOTAL,FR,FR6,Sud-Ouest  ,FR63,Limousin ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I_OTH,Autres maladies de l'appareil circulatoire ,55.86,59.02,58.97,57.55,56.11,61.3,64.8,74.8,66.4,65.0,65.5,65.9,74.4,77.4,86.3,80.1,85.5,80.9,74.0,76.1,77.8,73.6
536,F,TOTAL,FR,FR7,Centre-Est  ,FR71,Rhone-Alpes ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I_OTH,Autres maladies de l'appareil circulatoire ,40.75,38.85,39.89,37.89,39.05,42.6,43.9,44.4,42.7,43.2,44.0,44.2,47.2,49.8,49.8,47.3,52.0,50.7,50.3,52.2,49.2,50.1
537,F,TOTAL,FR,FR7,Centre-Est  ,FR72,Auvergne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I_OTH,Autres maladies de l'appareil circulatoire ,70.98,59.4,61.16,62.26,61.11,68.8,65.8,68.8,65.3,57.9,71.9,68.4,77.9,79.6,76.0,78.1,79.6,76.5,75.4,75.4,82.5,78.7
538,F,TOTAL,FR,FR8,Mediterranee ,FR81,Languedoc-Roussillon ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I_OTH,Autres maladies de l'appareil circulatoire ,43.86,44.0,41.86,43.99,43.24,47.0,45.6,47.4,47.5,47.9,52.3,50.5,53.4,51.9,55.2,56.6,64.9,59.7,53.6,57.9,48.4,55.4
539,F,TOTAL,FR,FR8,Mediterranee ,FR82,Provence-Alpes-Cote d'Azur ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I_OTH,Autres maladies de l'appareil circulatoire ,39.66,40.78,39.48,38.99,38.95,37.8,45.5,41.9,44.4,42.8,43.4,43.8,48.7,45.3,44.5,47.0,51.0,51.6,47.5,47.7,49.7,45.1
540,F,TOTAL,FR,FR8,Mediterranee ,FR83,Corse ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I_OTH,Autres maladies de l'appareil circulatoire ,47.96,34.15,47.54,40.03,40.39,42.8,41.4,46.3,38.2,41.4,54.1,44.1,43.6,43.0,61.7,52.6,55.8,61.7,46.8,53.0,59.2,55.0
541,F,TOTAL,,,,FR91,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I_OTH,Autres maladies de l'appareil circulatoire ,,,,43.85,40.01,49.3,51.2,44.7,44.5,43.4,50.4,46.5,48.3,55.8,47.9,,,,,,,
542,F,TOTAL,,,,FR92,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I_OTH,Autres maladies de l'appareil circulatoire ,,,,24.9,46.06,53.8,49.9,58.7,56.3,49.4,52.0,56.6,44.6,44.4,68.7,,,,,,,
543,F,TOTAL,,,,FR93,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I_OTH,Autres maladies de l'appareil circulatoire ,,,,16.47,16.67,17.1,18.4,11.6,9.2,14.2,22.6,10.2,20.1,25.4,20.9,,,,,,,
544,F,TOTAL,,,,FR94,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,I,Maladies de l'appareil circulatoire ,I_OTH,Autres maladies de l'appareil circulatoire ,,,,22.22,23.78,33.9,31.5,28.2,30.3,36.7,33.5,31.2,32.0,27.8,28.0,,,,,,,
545,F,TOTAL,FR,FR1,ile de France,FR10,ile de France,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J09-J11,Grippe ,2.06,0.37,0.78,0.63,0.29,0.2,0.5,0.1,0.2,0.2,0.5,0.2,0.3,0.3,0.2,1.3,0.9,1.0,1.0,1.0,0.4,0.2
546,F,TOTAL,FR,FR2,Bassin Parisien ,FR21,Champagne-Ardenne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J09-J11,Grippe ,3.05,0.29,0.58,1.16,0.87,,0.9,0.3,0.1,0.4,1.2,0.1,0.7,1.0,0.3,2.8,2.0,3.5,1.6,1.2,1.6,0.3
547,F,TOTAL,FR,FR2,Bassin Parisien ,FR22,Picardie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J09-J11,Grippe ,1.82,0.1,0.2,0.81,0.31,0.3,0.9,0.1,0.3,0.1,0.7,0.2,1.1,0.5,0.4,3.3,0.8,1.5,1.7,2.3,1.3,0.3
548,F,TOTAL,FR,FR2,Bassin Parisien ,FR23,Haute-Normandie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J09-J11,Grippe ,2.5,0.52,1.46,0.73,0.42,0.2,0.6,0.2,0.7,0.3,1.2,0.1,0.8,0.3,0.2,2.3,1.3,4.5,1.0,1.6,1.8,0.2
549,F,TOTAL,FR,FR2,Bassin Parisien ,FR24,Centre  ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J09-J11,Grippe ,3.53,0.3,0.91,1.06,0.76,0.2,1.8,0.2,0.3,0.4,1.5,0.1,0.8,0.9,0.2,3.7,2.2,2.2,3.0,1.5,2.3,0.2
550,F,TOTAL,FR,FR2,Bassin Parisien ,FR25,Basse-Normandie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J09-J11,Grippe ,1.97,,1.44,0.79,,0.3,0.9,0.5,0.3,0.4,0.7,0.3,0.8,1.1,0.4,3.7,3.0,4.4,4.0,0.7,1.2,0.1
551,F,TOTAL,FR,FR2,Bassin Parisien ,FR26,Bourgogne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J09-J11,Grippe ,4.61,0.83,1.66,3.08,0.71,0.4,1.8,0.4,0.1,0.2,3.9,0.5,0.7,2.3,0.6,5.9,3.5,7.6,4.2,4.3,1.1,1.1
552,F,TOTAL,FR,FR3,Nord - Pas-de-Calais ,FR30,Nord - Pas-de-Calais ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J09-J11,Grippe ,1.75,0.38,0.81,0.57,0.76,0.2,1.0,0.2,0.3,0.2,1.3,0.0,1.0,0.6,0.5,3.4,2.6,1.3,1.6,1.7,1.3,0.7
553,F,TOTAL,FR,FR4,Est  ,FR41,Lorraine ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J09-J11,Grippe ,5.35,0.25,1.08,0.58,0.42,0.2,0.6,0.6,0.8,0.3,2.1,0.3,0.8,1.6,0.1,3.5,3.1,3.7,2.2,2.4,1.6,0.6
554,F,TOTAL,FR,FR4,Est  ,FR42,Alsace ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J09-J11,Grippe ,4.04,0.42,1.47,1.15,0.95,0.2,1.6,1.3,0.2,0.3,2.1,0.4,1.4,0.7,0.4,2.3,2.4,2.5,2.3,2.9,1.8,0.9
555,F,TOTAL,FR,FR4,Est  ,FR43,Franche-Comte ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J09-J11,Grippe ,3.0,0.67,2.0,0.84,0.17,0.3,0.8,0.8,0.5,,3.1,0.3,1.2,3.0,0.7,4.0,4.9,5.3,3.2,1.8,1.4,1.6
556,F,TOTAL,FR,FR5,Ouest  ,FR51,Pays de la Loire ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J09-J11,Grippe ,5.12,0.32,1.17,0.48,0.43,0.2,0.8,0.2,0.4,0.1,1.5,0.1,1.0,0.5,,2.3,2.5,2.6,2.2,1.0,1.9,0.4
557,F,TOTAL,FR,FR5,Ouest  ,FR52,Bretagne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J09-J11,Grippe ,4.42,0.53,1.31,1.32,0.54,0.1,1.0,0.4,0.8,0.2,2.1,0.3,1.4,0.8,0.3,3.5,2.2,4.0,2.9,2.0,2.4,0.8
558,F,TOTAL,FR,FR5,Ouest  ,FR53,Poitou-Charentes ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J09-J11,Grippe ,4.94,0.86,1.73,1.95,1.09,0.2,0.5,0.3,0.1,0.2,3.3,0.7,1.0,0.3,,2.2,3.3,4.2,4.3,2.5,2.3,0.7
559,F,TOTAL,FR,FR6,Sud-Ouest  ,FR61,Aquitaine ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J09-J11,Grippe ,3.53,0.4,0.93,1.93,0.29,0.1,0.5,0.4,0.5,0.2,2.9,0.5,1.2,0.9,0.5,2.6,3.8,5.3,2.3,1.3,1.6,0.4
560,F,TOTAL,FR,FR6,Sud-Ouest  ,FR62,Midi-Pyrenees ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J09-J11,Grippe ,3.04,0.39,0.66,1.53,0.6,0.3,1.0,0.7,0.6,0.4,2.5,0.8,0.7,1.5,0.1,4.5,5.0,8.9,1.9,2.7,1.6,1.3
561,F,TOTAL,FR,FR6,Sud-Ouest  ,FR63,Limousin ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J09-J11,Grippe ,8.13,1.05,2.1,1.31,0.52,,2.1,0.3,0.5,0.5,2.4,1.1,0.5,1.3,0.3,4.1,4.3,11.1,6.0,3.8,1.9,2.4
562,F,TOTAL,FR,FR7,Centre-Est  ,FR71,Rhone-Alpes ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J09-J11,Grippe ,3.66,0.54,1.91,3.15,0.43,0.3,0.8,0.4,0.6,0.2,3.4,0.5,1.1,1.8,0.4,5.2,5.9,8.2,2.3,4.2,1.7,1.7
563,F,TOTAL,FR,FR7,Centre-Est  ,FR72,Auvergne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J09-J11,Grippe ,3.56,1.28,1.43,3.58,0.43,0.3,0.6,0.6,1.9,0.4,3.8,0.4,1.2,1.8,0.4,6.5,5.6,13.8,2.8,5.8,1.9,1.9
564,F,TOTAL,FR,FR8,Mediterranee ,FR81,Languedoc-Roussillon ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J09-J11,Grippe ,3.92,0.83,1.82,2.34,0.57,0.2,1.2,0.7,0.8,0.3,4.1,0.3,1.3,2.6,0.3,4.0,8.4,6.4,1.6,3.4,1.7,0.9
565,F,TOTAL,FR,FR8,Mediterranee ,FR82,Provence-Alpes-Cote d'Azur ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J09-J11,Grippe ,4.86,0.54,1.82,2.37,0.43,0.1,0.7,0.2,0.3,0.2,2.4,0.4,0.8,1.2,0.3,2.9,4.7,5.9,1.3,1.2,0.9,1.1
566,F,TOTAL,FR,FR8,Mediterranee ,FR83,Corse ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J09-J11,Grippe ,1.18,,1.22,0.62,,,1.3,1.3,0.6,,1.3,1.4,0.7,2.1,,,5.2,2.3,3.0,,,2.3
567,F,TOTAL,,,,FR91,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J09-J11,Grippe ,,,,1.7,1.26,1.3,3.8,0.8,,0.9,2.1,0.4,0.9,0.4,1.3,,,,,,,
568,F,TOTAL,,,,FR92,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J09-J11,Grippe ,,,,0.96,0.95,0.9,3.8,1.4,2.3,0.5,1.4,0.5,1.9,2.4,1.5,,,,,,,
569,F,TOTAL,,,,FR94,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J09-J11,Grippe ,,,,1.16,1.63,0.9,2.4,1.4,1.0,0.7,1.3,1.0,1.5,2.4,1.6,,,,,,,
570,F,TOTAL,FR,FR1,ile de France,FR10,ile de France,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J12-J18,Pneumonie,14.16,12.06,11.89,14.0,12.57,11.4,13.5,12.6,11.8,12.1,13.6,12.4,16.8,16.0,14.9,15.6,21.8,21.7,24.3,24.7,22.2,20.0
571,F,TOTAL,FR,FR2,Bassin Parisien ,FR21,Champagne-Ardenne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J12-J18,Pneumonie,24.0,17.46,21.41,24.16,17.05,19.1,18.5,19.4,18.9,18.1,17.8,15.4,21.7,20.5,20.0,20.3,29.3,23.5,26.3,31.4,34.2,28.5
572,F,TOTAL,FR,FR2,Bassin Parisien ,FR22,Picardie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J12-J18,Pneumonie,25.94,18.71,19.98,22.86,17.92,19.0,20.0,18.1,17.9,18.1,21.9,18.0,23.3,19.2,18.8,23.4,29.9,28.9,32.8,29.3,27.1,25.2
573,F,TOTAL,FR,FR2,Bassin Parisien ,FR23,Haute-Normandie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J12-J18,Pneumonie,18.72,16.79,19.35,17.29,17.65,14.5,17.6,16.7,14.4,14.3,16.4,14.9,17.8,17.2,15.8,17.4,22.6,26.7,31.9,27.9,26.5,24.7
574,F,TOTAL,FR,FR2,Bassin Parisien ,FR24,Centre  ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J12-J18,Pneumonie,21.64,14.99,19.1,19.99,15.57,16.5,19.1,16.0,15.3,15.3,16.7,13.6,22.6,17.5,21.1,19.9,28.5,28.2,30.3,26.7,26.9,23.7
575,F,TOTAL,FR,FR2,Bassin Parisien ,FR25,Basse-Normandie ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J12-J18,Pneumonie,22.18,16.01,21.92,22.97,18.52,16.6,18.2,19.5,19.2,20.2,21.4,18.0,19.7,21.2,18.7,18.1,26.8,25.6,33.1,27.3,24.9,24.1
576,F,TOTAL,FR,FR2,Bassin Parisien ,FR26,Bourgogne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J12-J18,Pneumonie,23.89,17.85,22.62,21.29,16.66,15.6,19.4,16.3,19.0,19.7,20.9,17.2,23.3,25.4,21.7,25.5,32.4,33.7,35.4,31.7,29.4,32.7
577,F,TOTAL,FR,FR3,Nord - Pas-de-Calais ,FR30,Nord - Pas-de-Calais ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J12-J18,Pneumonie,23.04,16.67,22.71,21.39,17.16,17.7,18.9,18.4,18.7,17.5,16.9,16.4,19.7,20.4,17.6,19.2,27.9,27.0,29.9,26.9,24.9,23.9
578,F,TOTAL,FR,FR4,Est  ,FR41,Lorraine ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J12-J18,Pneumonie,26.84,22.87,23.63,21.61,19.36,18.3,19.4,22.9,17.0,17.0,21.9,18.0,20.3,18.5,16.3,19.8,31.1,29.5,32.8,32.0,28.5,28.1
579,F,TOTAL,FR,FR4,Est  ,FR42,Alsace ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J12-J18,Pneumonie,21.68,18.94,20.1,18.78,16.96,15.8,20.4,19.8,15.1,17.4,20.5,17.6,20.2,19.4,17.4,19.6,33.1,30.0,39.1,35.9,30.9,33.4
580,F,TOTAL,FR,FR4,Est  ,FR43,Franche-Comte ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J12-J18,Pneumonie,23.17,18.35,19.02,20.55,19.26,17.4,18.7,15.4,16.9,18.9,21.4,18.9,23.2,25.0,20.4,19.3,35.0,31.2,40.8,39.8,36.3,29.3
581,F,TOTAL,FR,FR5,Ouest  ,FR51,Pays de la Loire ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J12-J18,Pneumonie,20.33,16.06,18.62,19.3,18.38,14.3,19.1,16.1,16.5,16.0,17.5,12.9,20.4,16.3,19.1,18.9,28.7,25.1,29.7,25.5,26.9,23.2
582,F,TOTAL,FR,FR5,Ouest  ,FR52,Bretagne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J12-J18,Pneumonie,27.24,21.33,22.72,22.3,18.86,19.2,22.0,20.3,20.6,17.9,22.3,17.7,22.9,19.8,20.5,22.3,31.1,27.3,41.9,38.8,30.6,33.9
583,F,TOTAL,FR,FR5,Ouest  ,FR53,Poitou-Charentes ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J12-J18,Pneumonie,26.08,17.78,21.94,21.36,17.42,17.0,17.7,20.7,17.9,18.7,19.3,15.8,20.1,18.5,21.1,25.2,31.5,29.8,30.7,34.4,31.3,27.7
584,F,TOTAL,FR,FR6,Sud-Ouest  ,FR61,Aquitaine ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J12-J18,Pneumonie,25.71,19.65,21.76,22.32,19.68,18.5,20.0,17.6,17.9,16.2,26.2,18.2,21.0,22.9,18.5,22.4,31.6,35.0,31.1,27.8,28.6,29.7
585,F,TOTAL,FR,FR6,Sud-Ouest  ,FR62,Midi-Pyrenees ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J12-J18,Pneumonie,22.17,17.86,17.02,21.85,18.06,16.4,18.1,18.9,18.7,14.8,22.1,19.1,21.0,21.7,20.1,21.2,32.6,35.4,34.2,32.9,28.7,30.6
586,F,TOTAL,FR,FR6,Sud-Ouest  ,FR63,Limousin ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J12-J18,Pneumonie,27.01,22.3,21.49,24.85,24.53,18.7,20.0,20.3,18.6,18.9,25.2,22.7,26.0,29.3,25.9,25.2,37.7,34.8,39.3,45.5,35.7,31.3
587,F,TOTAL,FR,FR7,Centre-Est  ,FR71,Rhone-Alpes ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J12-J18,Pneumonie,18.86,15.13,15.04,18.25,14.83,14.5,15.6,15.7,14.2,14.4,16.9,14.5,19.6,17.8,17.0,20.2,28.5,29.7,29.5,30.2,31.2,29.4
588,F,TOTAL,FR,FR7,Centre-Est  ,FR72,Auvergne ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J12-J18,Pneumonie,29.02,25.07,27.44,25.62,19.51,20.6,22.5,22.8,19.5,18.7,25.6,17.7,24.0,20.4,21.7,26.8,33.8,38.2,33.0,35.8,34.4,33.8
589,F,TOTAL,FR,FR8,Mediterranee ,FR81,Languedoc-Roussillon ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J12-J18,Pneumonie,24.17,19.71,23.0,25.43,21.41,20.8,22.0,23.1,18.5,17.4,21.8,21.3,27.8,21.7,21.8,23.3,39.1,33.5,37.9,33.5,31.3,34.2
590,F,TOTAL,FR,FR8,Mediterranee ,FR82,Provence-Alpes-Cote d'Azur ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J12-J18,Pneumonie,25.08,22.16,22.64,25.41,18.33,18.5,19.6,19.2,21.2,18.9,22.9,20.5,25.5,23.2,22.4,24.5,38.0,34.4,32.5,30.5,30.3,27.6
591,F,TOTAL,FR,FR8,Mediterranee ,FR83,Corse ,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J12-J18,Pneumonie,15.99,22.77,15.24,18.48,17.4,18.3,16.5,13.5,11.0,14.4,18.7,19.0,22.1,16.2,11.5,14.6,28.3,24.8,18.9,15.9,17.5,22.9
592,F,TOTAL,,,,FR91,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J12-J18,Pneumonie,,,,14.47,12.21,14.6,15.5,11.4,9.7,9.8,12.0,6.9,8.3,11.4,9.8,,,,,,,
593,F,TOTAL,,,,FR92,,A-R_V-Y,Toutes causes de mortalite,A_U,Causes interne de morbidite et mortalite ,J,Maladies de l'appareil respiratoire ,J12-J18,Pneumonie,,,,7.18,14.25,18.4,9.4,13.1,16.9,10.8,8.5,13.3,16.3,13.0,15.1,,,,,,,
